virus_unid	human_unid	pred_score
AFW97364	Q8IWL8	1.4617963783880583e-10
YP_009703180	O43680	0.00032419932540506124
YP_010086094	Q9ULN7	1.0546042338022144e-11
YP_001033981	O95436	1.4492257695004722e-14
AP_000257	Q5VTQ0	0.0003450934309512377
YP_010113419	P25100	2.5108630742683727e-17
AEV55079	Q16827	1.0
NP_108660	Q92576	1.0
YP_009224	P22891	2.036688734330383e-10
AAD12315	P03928	0.005475588608533144
YP_068206	P62312	9.417443767086725e-14
ABU90817	Q13094	3.1116300647227035e-08
YP_005296231	Q5BIV9	4.539052381632412e-30
YP_010113384	Q7Z3Z4	2.4747252858059454e-12
CAP08164	Q8IXQ5	0.009247291833162308
YP_010097691	P54278	6.731442425689238e-08
CAP08051	Q9GZP1	6.221485826518602e-11
CAP08048	Q8NFZ8	3.1252866961040127e-08
NP_044209	O00757	5.622716181541421e-10
CAP08205	Q9NPD3	3.7059866286881515e-08
YP_009508493	O00322	7.700239557095756e-09
NP_570801	Q96QH2	8.273094709299045e-11
NP_598363	Q8TDS7	9.575104087389263e-08
YP_009046819	Q14997	1.0
ACU27444	P24394	5.9972524013574e-07
BAA82948	Q9P0M9	3.835696043097414e-05
YP_009507375	Q16538	0.37118449807167053
YP_214090	Q15695	1.948407657437201e-09
NP_570792	P00750	6.398924462103025e-20
YP_009552034	P20265	1.0
BAA82915	P23280	2.8268266305531142e-06
YP_008520240	P46094	1.0853578642387382e-14
ACU27441	P09564	8.934181323638768e-07
YP_009344875	Q9Y397	2.6421348593430594e-06
YP_005296352	Q96SL4	0.021946728229522705
YP_182348	Q8IYG6	8.375018722972527e-08
AP_000064	Q9NV79	3.055712072264072e-10
YP_214031	P56180	1.0844707354351613e-09
AHL38182	P01602	2.1940296327242932e-15
YP_068150	Q8NFU5	7.243129971357121e-07
YP_010097084	Q8IVE3	1.0
AEV54971	Q14147	1.0
YP_009703131	Q16849	4.573739431634749e-07
AIY35089	Q9UJA5	0.9870993494987488
YP_008492990	P25021	8.889620862697598e-20
NP_058425	Q13936	1.0
AFD21939	Q5T4D3	3.8975953020603527e-10
AAD03063	Q96S95	2.3096663470667522e-11
AFD22135	O75309	4.357995203463361e-05
YP_009252258	Q9Y2C9	4.001032578165864e-12
YP_009337829	Q9NUJ3	0.9941602945327759
CAP08065	Q587J7	1.0
NP_570178	P52798	1.6227937882362653e-09
YP_067966	Q96S95	4.534544614798186e-11
AAT70776	Q8NCN5	1.1740141303562268e-08
CAP08138	Q9BRX2	0.031573113054037094
NP_066911	Q8NEW7	8.462956811743318e-18
YP_009227130	Q70EK9	6.863488266617424e-08
NP_066851	Q8IXH6	1.188038111898243e-13
AFD22024	P51686	2.0314382709329948e-07
CAP08058	O15178	1.5876103134360164e-06
YP_009344931	Q8N475	1.521950281357931e-07
AAD03081	Q6NUI6	3.7847732414775237e-07
YP_009552038	Q7RTY7	1.0
AFD22005	Q9BSU1	7.977043914308979e-09
AP_000626	Q8IX90	1.987623815535855e-10
AP_000338	Q9UDR5	8.255090477859994e-08
AAD03089	O14709	1.0
YP_010113257	Q9BYT3	4.738660019931729e-10
YP_008520221	Q9NZI2	6.443836575442674e-09
CAP08132	Q9H2J7	0.004421471618115902
YP_010113263	Q9BSU1	5.045200923703419e-10
YP_010097097	P20827	2.369595630824506e-10
NP_570296	Q16827	1.0
AP_000615	Q8TCU5	1.0
AP_000635	A8MYU2	1.0
AEV55033	Q5SRH9	3.1813954137760447e-07
YP_009825002	Q8WXC3	1.213100233599107e-07
ACN89766	Q8IWF2	0.0004133926995564252
YP_005296373	Q86VQ0	8.778289338806644e-05
YP_214085	Q16653	7.072688246699543e-13
YP_009344858	Q8N475	9.011497326127937e-08
YP_068165	Q8NEL9	1.865304511738941e-06
YP_009241384	P46663	3.34206299050502e-16
AIY35104	Q9ULA0	6.65704025237801e-09
YP_010113335	Q49AM1	0.006699193734675646
AAD21378	Q70YC5	8.766529724368866e-10
YP_009552781	P16157	1.0
YP_009703059	Q9BT17	0.0003006166371051222
ACN89726	Q16827	1.0
YP_009551344	P03999	5.54034240707324e-09
YP_068347	Q8NFW5	1.2714094737020787e-06
AEV55046	Q07108	6.010698683163495e-15
AKA44548	Q13519	1.099137952420915e-19
YP_010097100	Q96QS3	1.6093366639324813e-08
YP_214041	Q9NQZ7	3.689860363920161e-07
AP_000349	Q5TF21	0.00017797714099287987
NP_108671	Q8NFG4	2.172273752876208e-06
YP_009203	P49961	4.875352205280237e-11
YP_010771317	Q5T1V6	3.5116194339934736e-05
YP_214009	P25021	1.4235279024639038e-22
YP_009344915	Q8NEW7	2.0228992634631349e-13
YP_009480532	P49815	1.0
AAD21360	O43916	4.096514238938198e-09
YP_010097075	Q9UJ70	0.0015773404156789184
YP_009344865	Q7Z3Z4	4.74397918951569e-13
AP_000611	Q9BV40	6.5032809527603395e-15
YP_004857845	Q9NYL4	3.7590446049441033e-16
YP_001033939	Q8NFG4	0.0004381756589282304
YP_009344938	P07949	1.0
YP_004123740	P37059	0.23077094554901123
AP_000627	Q9NQI0	0.2873440682888031
YP_068280	Q9BPZ7	0.004666612949222326
BAA82907	Q8IVP9	3.3712097002869257e-10
YP_009344876	Q9NP71	6.585040637219208e-07
YP_009344850	Q9H300	0.34791067242622375
ACU27448	Q8N4F0	1.1374962386942467e-12
YP_010097656	Q9H2J7	0.0029855628963559866
AP_000048	P01876	0.004143405705690384
YP_009703112	P11678	1.0641455361337648e-07
YP_008492947	Q4KMP7	3.0624934879597276e-05
CAP08063	Q2M1V0	2.4818510893881256e-14
YP_009010970	Q5MY95	1.2110733223380521e-05
AAD03073	P26842	0.06971124559640884
NP_598359	O60674	1.0
YP_009703129	Q96MU8	1.7777117022887978e-07
YP_008492968	O14514	1.0
YP_010097636	Q8IXQ5	0.015745023265480995
YP_004895383	Q8TCU5	1.0
YP_009337630	P07101	3.6912425116497616e-08
YP_009703210	Q8N2Y8	1.0
YP_009046820	Q8TF39	5.230607484918437e-07
YP_010113304	Q8WXX7	1.0
AAD12311	Q5VVQ6	0.11868219077587128
NP_015551	P20265	1.0
YP_717904	A6NFQ7	1.4897236005548264e-14
YP_068242	P0DN77	1.4192331375194973e-15
YP_009703202	Q9Y2C9	2.296666329337782e-12
AIB07801	Q6NXT1	0.004284676630049944
AIY35068	Q6P3W2	7.726841317889921e-07
YP_009109594	Q9Y3C7	2.8067465886183474e-12
YP_005296219	O94844	2.851145382010145e-06
YP_010097127	Q8N0Z9	3.484870725323219e-10
AAD21341	Q86V35	3.650312691005908e-12
YP_008492948	O14543	2.2093998505723356e-11
YP_068133	Q8N4L4	0.5273511409759521
YP_007518072	P20265	1.0
YP_068097	P01876	0.5644247531890869
AIY35083	O43680	0.007827778346836567
YP_010113307	Q9HAC8	0.3649018704891205
YP_009505572	Q9UBC0	2.5231403338182856e-12
CAP08072	O14548	0.0013516517356038094
YP_010113370	Q6UXN8	1.7176298920159753e-18
YP_005296206	Q5VT99	2.420521080057522e-24
YP_009001466	Q9BX51	1.2158640582211724e-20
AFV77576	Q9UBF9	2.73913070003573e-08
YP_009344907	P16157	1.0
NP_015533	P27918	0.92789226770401
YP_010113387	Q8NAF0	0.07418887317180634
YP_009553272	P01286	0.00012491860252339393
YP_006331067	Q70EL1	1.0
YP_001033974	P05164	0.8880777359008789
AP_000250	A6NI56	5.386433986132033e-05
AP_000363	Q9UBX0	2.550480103885018e-18
YP_001034009	Q16570	1.336225560402823e-14
NP_044191	Q8N9V6	7.93352938899261e-08
YP_005296309	O43681	0.0009841453284025192
AEV54984	P18627	1.3302979551266247e-10
YP_009552043	Q14999	1.0
YP_068243	Q9H3G5	0.7969803810119629
AFD21908	Q9BVM4	3.9293722765506534e-17
YP_009703198	P52961	1.7694861753625446e-07
AJB28749	Q6IC83	2.3539465811948183e-17
YP_010113415	Q8WXC3	1.03585319304305e-14
AEV54993	Q9BTN0	1.2849964148298199e-10
YP_009703184	Q8NEV9	1.0589571170149841e-24
YP_214042	P30542	3.602227565714655e-13
NP_015545	Q9Y2U9	0.9999352693557739
YP_009252274	Q58F21	0.0013800510205328465
YP_009021239	Q92949	1.5470215386503838e-10
AAD12309	Q9H792	1.0
ABG89313	Q6NYC1	0.9752597212791443
NP_044187	Q8IVE3	1.0
YP_068296	Q96FE5	5.111623977427371e-05
ACN89738	Q8IZT8	2.4350693683672375e-10
AFD21894	P43351	1.038843038259074e-06
BAA82898	Q8WWF6	0.9978218078613281
YP_067910	Q9BWQ6	9.776846887632473e-09
YP_009344883	Q96MM7	5.0742389619534006e-14
YP_006331069	Q6FI81	0.9997703433036804
YP_005296344	P26441	2.388405662481774e-12
YP_009703186	Q7Z736	1.7142828028227086e-06
YP_009703124	P09564	1.00271324576795e-09
YP_001648803	Q8NEM7	1.3755815189142595e-06
AFD22103	O15353	7.337579154409468e-05
YP_009126909	P46020	1.0
YP_010113374	O75509	0.0012475958792492747
NP_066884	Q6IQ21	1.6107121614961632e-16
YP_009703179	Q969V4	8.684082786203362e-07
YP_068276	Q9Y2C9	3.2587252341009787e-10
YP_010113303	P03971	8.477189089584058e-11
YP_009344940	Q92794	1.0
YP_214057	Q96KM6	0.0007342415046878159
AP_000052	P09564	7.483514963269045e-08
NP_066841	P12838	0.9692109227180481
YP_068315	Q8TCU5	1.0
YP_010113340	Q96HI0	3.430962124184589e-06
NP_570774	P50553	6.0619163022579414e-09
AEV54992	Q96H12	0.7031278610229492
YP_010113394	Q9NZH6	3.5567306478495597e-13
YP_214071	Q9GZS1	5.179219078854658e-05
ADE18857	Q6PCE3	1.5074358428179835e-11
YP_010097059	Q9H2A7	4.948655374370503e-10
AEP82751	Q9UJN7	1.8080663383438829e-16
YP_009337634	P51452	1.4084299048214288e-12
YP_067926	Q8NB90	0.01868460699915886
AFD22088	Q86YJ5	0.002571500139310956
ACN89687	P22079	1.437954200156355e-09
YP_214029	O75593	4.8964318710709165e-11
YP_009252230	Q9Y586	4.213399407149154e-09
YP_004346941	Q969N4	2.023604876247567e-21
YP_009944252	O60759	1.1491144505271222e-05
YP_010113287	Q9NYP9	0.0
NP_066843	Q96DG6	8.576086111133918e-05
YP_009337825	Q9Y6A5	0.07079442590475082
YP_068003	Q12767	1.0
YP_001033940	O75807	0.9999822378158569
AAD21392	Q13021	6.487781237479237e-19
YP_010097103	Q9BX95	6.334256308994242e-18
YP_214027	Q2M1V0	2.4818510893881256e-14
YP_010097114	P01008	1.4651099263573997e-05
YP_009109619	Q8NEZ2	5.128898465045495e-06
AAD03062	Q9NYP9	0.0
YP_009553262	Q8N0Y2	2.4830677790940902e-18
YP_009252302	Q15695	1.4331350550733646e-09
AIB07786	Q9BWQ6	1.0340350854676217e-05
YP_005296343	Q9P2L0	1.0
YP_010113353	O94989	3.450190133591491e-09
AFD22038	Q9NPR9	4.1181614562901814e-08
NP_570770	Q96D03	9.02109059097711e-06
CAP08183	Q5T3J3	3.689405639306642e-05
YP_010113351	Q2I0M4	2.427195666676596e-10
YP_009513226	O43781	1.4457587838023755e-07
YP_214127	Q9H425	0.1147122010588646
AHM88401	Q9BZV1	1.2486621869811643e-07
YP_009344945	Q9BSU1	3.4453481734253444e-10
AFD97613	Q9NX18	1.7450792330273024e-13
AFD21991	Q96QS3	8.664724759910314e-07
YP_010097695	Q8WWU5	1.3954772448698805e-08
NP_597697	Q8IX90	4.117443053175407e-10
YP_182361	Q9UDY8	9.614524060452823e-06
ACN89744	Q6UW49	6.646774059967941e-13
AEV54975	P40933	8.394837661118964e-15
YP_010086168	Q9NZH6	1.1445940549525968e-11
YP_068116	O00757	1.1820292140918287e-11
YP_009072435	Q16553	3.18856012790297e-21
YP_010113361	Q9BWQ6	1.587120657120522e-08
YP_010113294	Q8TF39	1.707567065523108e-07
YP_008520228	Q96JL9	3.4151437233731485e-08
YP_008492964	Q9NZH6	6.171495536833049e-10
YP_010113423	Q7L311	2.470532308507245e-05
YP_008888534	Q96IG2	6.141495396150276e-05
YP_010113360	Q6PCE3	6.151566343988446e-13
NP_058429	Q8NFW5	1.0108032189037885e-09
YP_164631	P00746	2.393094837316312e-05
YP_009553676	A0A0C4DH68	1.6805175619083457e-05
YP_214146	Q86TB9	0.587249219417572
AIB07794	Q96BY7	1.0
AFD22070	Q9UJ70	0.18672193586826324
YP_010097118	Q8IXQ5	0.002201561350375414
AEV55000	Q9Y4C1	1.0
YP_004346952	Q8N539	1.7414960140627045e-08
NP_570261	Q8IZP9	1.0
AP_000344	P26842	0.003803332569077611
YP_008493017	Q6P3W2	3.520784730426385e-08
YP_010113283	Q9BRX9	0.013886522501707077
AP_000072	P01602	6.312041132873212e-18
CAP08108	P18627	7.381235379855244e-12
NP_570168	P12277	0.9981390237808228
YP_214022	P25100	5.07243605232517e-15
YP_009252296	Q9NQI0	0.12232562899589539
YP_068214	Q8IZ02	9.606251794025411e-09
YP_008798233	O43151	1.0
CAP08129	P26715	9.718659067239755e-23
YP_010097681	Q8NC26	1.033638383773905e-07
AFV77574	Q2M1V0	3.1977170477509587e-12
YP_009344946	Q6Q8B3	2.0600793342257298e-14
NP_598364	Q8WUA4	0.00032842924701981246
YP_214039	Q92508	1.0
NP_066876	Q96CN5	0.000254056096309796
YP_004123736	P46094	5.310391237856038e-09
AEV55066	Q9UHW5	0.9999890327453613
YP_009552041	A6NK59	0.00025064541841857135
YP_009021237	Q9UKC9	0.9997608065605164
YP_338083	O95848	2.2447295577876503e-07
YP_009140483	Q9BSU1	2.2675089236812163e-11
YP_008492963	O60293	1.0
NP_066877	Q7Z333	1.0
YP_009408610	Q96S95	4.172377721101128e-11
YP_005296345	Q14999	1.0
BAA82905	Q8NDX6	2.2605165213462897e-05
YP_009703199	Q9NX95	4.822924828604136e-13
YP_068319	P51884	3.061199904674794e-11
AIH06858	P46663	8.024627088444895e-16
YP_068278	Q9Y6J0	1.0
AGA15834	O14514	1.0
NP_108655	Q6ZS94	0.04516849294304848
CAZ86712	P49747	0.0012797705130651593
NP_570184	Q06828	2.7311308647482797e-21
YP_009344834	P59534	3.853219965321841e-08
YP_009703067	Q9Y6G3	9.34095856219841e-12
BAA82940	Q96BM1	1.3859510206160053e-09
ACN89719	Q9ULL1	1.0
YP_010113264	P58062	1.629597878079897e-14
YP_008493023	P19526	4.81082985948067e-11
YP_182372	Q9BYT3	1.3442787993867e-09
ABU90816	Q9HCI7	2.111441447030793e-13
YP_182341	Q86T26	7.35763272530221e-09
YP_068363	Q5VVQ6	0.4975273609161377
AAY68300	P12532	0.9771814346313477
YP_214100	Q8NCN5	4.813186307850437e-12
AAD21356	Q8WXC3	3.9476102942082036e-10
AJB28750	P01008	4.8487388994544744e-05
YP_164634	P62312	2.694528899050558e-13
YP_009552045	P35590	1.0
CAP08204	Q92521	1.0878396707741933e-12
YP_009703105	O14804	1.6840747107618177e-17
AAD21332	Q9Y2I6	1.0
YP_005296227	Q92932	1.0
YP_068254	P33552	4.398042172658805e-22
YP_006355434	Q9P2L0	1.0
YP_009551346	Q9H061	0.8637611269950867
YP_068104	Q9UGM3	1.0
YP_001033973	P43351	2.103806309605716e-06
AFD21925	Q9Y342	5.495607441341477e-11
AAF19392	Q5TF21	3.0639009196420375e-07
YP_182344	O75319	2.749132654855657e-08
YP_008145321	Q07108	6.652958739472581e-11
YP_182340	P07476	6.969130481593311e-05
AAD21387	Q86VW2	0.004067950416356325
YP_007518086	Q16538	0.09777408093214035
AP_000238	Q9NZ32	0.008364910259842873
YP_009252243	Q9NWH9	1.0
YP_004123752	Q96HE8	2.340404279266295e-07
YP_068108	Q96SL8	2.0334803719351813e-12
AFD22121	Q15672	0.8130460381507874
YP_001033949	Q96HA4	1.0984580080383374e-13
YP_009449561	Q9Y6G5	7.380801156885164e-15
YP_009508497	O75419	0.9990031123161316
YP_010097653	Q8NFG4	0.00015767948934808373
NP_044202	O75762	1.0
BAA82941	Q16600	3.346932106462752e-11
YP_010097121	O15054	1.0
YP_214150	Q9HBW9	9.428589020643585e-10
YP_009824985	Q9NXT0	2.8843500504693864e-11
YP_008492972	Q01668	1.0
YP_009703119	Q08493	3.593507713617328e-08
YP_068306	Q9UDR5	3.323711084135539e-08
AP_000055	Q96S95	2.8156524421035778e-12
NP_108677	P40933	2.2335559851478293e-18
YP_008145317	Q6NXT1	0.032638851553201675
NP_570746	E7ETH6	1.3172306800868228e-08
YP_010097069	Q5TF21	0.00019474014698062092
YP_009054988	P20265	1.0
YP_009513022	Q8NEM7	1.8882684571508435e-07
YP_005296239	P20851	3.1414740253588036e-10
YP_068386	Q8NFW5	1.9519942995316342e-08
YP_010113327	Q92508	1.0
YP_182347	Q8N4X5	0.10090464353561401
CAP08159	Q8IVY1	5.49327435335689e-17
ACU27443	Q14005	1.0
YP_004021925	Q9NWS0	0.1197458803653717
YP_009703174	Q86Y79	9.428477483197639e-07
YP_214163	Q15672	0.5038799047470093
AP_000618	O43781	2.5129168079729425e-06
BAA82891	Q07869	0.7731480002403259
AIY35098	Q68DH5	1.258107507062789e-11
NP_066842	Q14766	1.0
YP_009021235	Q9Y586	1.7855941170097367e-09
ACN89712	Q13936	1.0
YP_009703176	A8MYU2	1.0
YP_003587901	Q92576	1.0
YP_009344872	Q8N283	1.0
YP_009505678	Q92521	8.954227875661303e-14
AP_000340	P59534	2.990452677154032e-11
YP_010113399	Q9BSU1	5.668129787750331e-08
YP_003778193	P05452	3.6594240526710564e-08
ACN89756	Q5VT99	1.746469078783542e-19
YP_001033941	Q9H2A7	1.1791053688980924e-09
YP_001033932	P46019	1.0
YP_068141	Q8NC26	2.4521892783013755e-07
YP_214046	Q9NZH6	7.874650931327665e-10
YP_009344866	Q9BXU9	2.2716429431968166e-11
BAA82906	P21918	8.06415343390654e-08
CAP08045	Q86UV5	1.0
YP_010113281	Q96QC0	6.536408818647033e-06
AKA44547	P34913	2.69415635634207e-11
YP_068110	P08048	0.0003778489481192082
YP_008520239	Q6ZN84	1.3638782547786832e-05
YP_009553674	Q8N0Z9	1.252625452252687e-07
AFD21959	Q9Y397	2.1201474353915728e-08
AEV55057	Q9Y6G5	7.353878214656686e-15
YP_164629	Q6PCE3	1.6413111147972614e-10
YP_010097629	Q9BZV1	1.6617283904452052e-07
YP_068256	Q9BRX9	0.005478822626173496
YP_010113271	P51693	0.0003784798027481884
NP_570179	Q9ULA0	5.587436624487907e-10
YP_068145	O75309	6.37568737147376e-05
YP_007195268	Q9P2L0	1.0
YP_068340	Q13519	1.0707482866174826e-18
YP_003896052	Q9UL59	4.1621581181594536e-10
AAD03087	Q9NP71	6.6337906901026145e-06
YP_009130678	Q9UKU7	2.2627101581296216e-10
YP_068235	Q9UNN5	4.22781916142867e-08
YP_010113350	Q9UBC0	7.459832718995779e-15
YP_010113324	Q9NQZ5	5.859203122682288e-10
NP_056817	Q8N5H7	1.8082467079238995e-07
AIY35074	P35575	2.095121767526976e-17
AFD21876	Q9H4B6	0.5275804996490479
YP_214093	P52798	5.878047886653803e-05
YP_214166	Q07869	0.9942271709442139
YP_009252292	Q5JPF3	1.0
YP_008492997	Q16538	0.17236484587192535
ACN89698	P08048	1.0226816584690823e-06
YP_010097129	Q8IX18	4.065508983330801e-05
AEV55073	Q8N201	1.0
YP_009505580	Q9H0C5	0.9785451889038086
YP_004895376	Q9UDY8	0.00026635368703864515
AP_000249	O43151	1.0
YP_010097083	Q9Y462	7.684630531912262e-08
YP_068265	Q53RT3	7.07080010861616e-13
NP_570806	P53384	2.1598510480114186e-10
NP_598360	Q9H9P2	1.217538136283336e-11
YP_009513225	P32248	4.486622628974146e-08
AKA97939	Q9BXU9	3.2265284736522626e-13
NP_041233	P09467	0.01494117546826601
YP_009109575	Q9H0C5	0.43626680970191956
YP_068200	P03928	0.3151091933250427
AFD21973	Q7Z5L7	5.04402793046791e-17
YP_010113365	Q8N954	0.0024720632936805487
YP_067939	Q9NPD3	2.008053279212163e-09
YP_068391	P60006	0.9945207834243774
YP_214165	Q9NQQ7	3.992448910139501e-06
NP_066834	P28069	9.181108180200681e-05
YP_009552036	Q96QE3	1.0
YP_214015	Q9UBC0	1.66280753055581e-10
CAP08122	Q13698	1.0
YP_009552746	P58062	1.77880212187502e-13
YP_010113277	Q5VT99	2.751759829855299e-24
AAD03085	Q9NZ32	0.013400227762758732
YP_009703110	Q8TD19	3.9030670251349875e-08
YP_009703097	P54132	1.0
AER30026	Q6PI73	1.8157533077101107e-07
YP_010097106	O60478	1.815746412546417e-15
YP_008136235	Q86VI4	7.794335843414046e-09
YP_009703093	Q96HE8	1.994062159837995e-08
YP_008492953	Q6QHK4	0.001929134945385158
YP_010113407	Q86Y79	4.3470663513289765e-08
YP_008492952	P08637	1.185788967017487e-11
AAF19391	Q96J94	1.149064360106422e-06
YP_009703175	Q9H2A7	3.0137331432505965e-12
YP_068261	O95858	5.917744452492979e-20
YP_008136233	Q6XPS3	1.6343331310682274e-13
NP_015539	Q9Y2X9	0.9951010346412659
YP_068369	Q2I0M4	1.9134664398734458e-05
YP_010113290	Q9BX51	4.4636976335247685e-26
YP_008492946	Q9NXI6	9.658526067823914e-08
YP_009552123	Q9BVG3	0.08070491999387741
AFD22056	Q9P2K8	1.0
CAP08074	Q99680	4.767619705431804e-16
AP_000063	Q92521	1.7863687688367963e-15
YP_003587831	Q8NHV9	1.0376695627201116e-06
NP_570755	P04080	3.1177787462866036e-08
YP_214012	P17542	6.859028622852037e-11
YP_005296189	Q96JL9	3.1759048169099913e-10
YP_010086829	O43921	2.040576908834968e-14
YP_009010969	Q96JX3	1.9468286982515792e-09
NP_066827	Q13094	4.371056638774462e-05
YP_068011	Q53HC9	0.7930996417999268
NP_570169	A6NJG6	1.942871644816657e-12
YP_009252289	Q15695	1.4331350550733646e-09
YP_010113393	Q9UNN5	1.3276522103922161e-09
YP_010113378	Q13698	1.0
YP_068228	Q9NPD3	4.7523946583583054e-12
CAP08078	Q96HI0	3.0693474400322884e-05
AEV54991	Q96PY6	1.0
NP_570175	Q9UBQ0	0.010902605019509792
YP_209236	Q6ZN84	5.724511993321357e-07
AAD03070	Q16600	3.048503129145512e-15
YP_182385	Q9Y5B8	8.908409121488603e-09
NP_040835	Q9ULA0	4.709224413090851e-06
AIB07808	Q13094	6.000908001624339e-07
YP_068260	Q96A73	3.684490650357475e-07
AIT11901	Q6PIL6	8.663086914495466e-11
YP_009199248	Q9UL59	3.3433575907793056e-08
CAZ86703	P27918	0.9898912906646729
AFD22154	P15056	0.00819434504956007
YP_068224	O95396	0.00011729913967428729
YP_010097087	O14548	1.1996976745365373e-08
YP_010113348	P33552	3.528915441801313e-29
AEV55043	Q96JX3	9.230966497852933e-06
YP_009344928	Q9Y6Q6	2.9501561584766023e-05
ACN89773	P11678	9.377298556501046e-05
AEV55025	Q9Y397	1.8878614582718e-07
AFW97364	Q8IWL8	1.4617963783880583e-10
YP_009703180	O43680	0.00032419932540506124
YP_010086094	Q9ULN7	1.0546042338022144e-11
YP_001033981	O95436	1.4492257695004722e-14
AP_000257	Q5VTQ0	0.0003450934309512377
YP_010113419	P25100	2.5108630742683727e-17
AEV55079	Q16827	1.0
NP_108660	Q92576	1.0
YP_009224	P22891	2.036688734330383e-10
AAD12315	P03928	0.005475588608533144
YP_068206	P62312	9.417443767086725e-14
ABU90817	Q13094	3.1116300647227035e-08
YP_005296231	Q5BIV9	4.539052381632412e-30
YP_010113384	Q7Z3Z4	2.474730273135939e-12
CAP08164	Q8IXQ5	0.009247291833162308
YP_010097691	P54278	6.731429635919994e-08
CAP08051	Q9GZP1	6.221485826518602e-11
CAP08048	Q8NFZ8	3.1252866961040127e-08
NP_044209	O00757	5.622716181541421e-10
CAP08205	Q9NPD3	3.7059866286881515e-08
YP_009508493	O00322	7.700239557095756e-09
NP_570801	Q96QH2	8.273094709299045e-11
NP_598363	Q8TDS7	9.575104087389263e-08
YP_009046819	Q14997	1.0
ACU27444	P24394	5.997240464239439e-07
BAA82948	Q9P0M9	3.835696043097414e-05
YP_009507375	Q16538	0.3711845576763153
YP_214090	Q15695	1.948407657437201e-09
NP_570792	P00750	6.398924462103025e-20
YP_009552034	P20265	1.0
BAA82915	P23280	2.8268266305531142e-06
YP_008520240	P46094	1.0853578642387382e-14
ACU27441	P09564	8.934181323638768e-07
YP_009344875	Q9Y397	2.6421348593430594e-06
YP_005296352	Q96SL4	0.021946728229522705
YP_182348	Q8IYG6	8.375018722972527e-08
AP_000064	Q9NV79	3.055712072264072e-10
YP_214031	P56180	1.0844707354351613e-09
AHL38182	P01602	2.1940296327242932e-15
YP_068150	Q8NFU5	7.243129971357121e-07
YP_010097084	Q8IVE3	1.0
AEV54971	Q14147	1.0
YP_009703131	Q16849	4.5737482423646725e-07
AIY35089	Q9UJA5	0.9870993494987488
YP_008492990	P25021	8.889620862697598e-20
NP_058425	Q13936	1.0
AFD21939	Q5T4D3	3.8975953020603527e-10
AAD03063	Q96S95	2.3096663470667522e-11
AFD22135	O75309	4.357995203463361e-05
YP_009252258	Q9Y2C9	4.001032578165864e-12
YP_009337829	Q9NUJ3	0.9941602945327759
CAP08065	Q587J7	1.0
NP_570178	P52798	1.6227937882362653e-09
YP_067966	Q96S95	4.534544614798186e-11
AAT70776	Q8NCN5	1.1740141303562268e-08
CAP08138	Q9BRX2	0.031573113054037094
NP_066911	Q8NEW7	8.462956811743318e-18
YP_009227130	Q70EK9	6.863488266617424e-08
NP_066851	Q8IXH6	1.188038111898243e-13
AFD22024	P51686	2.0314382709329948e-07
CAP08058	O15178	1.5876103134360164e-06
YP_009344931	Q8N475	1.5219488602724596e-07
AAD03081	Q6NUI6	3.7847732414775237e-07
YP_009552038	Q7RTY7	1.0
AFD22005	Q9BSU1	7.977043914308979e-09
AP_000626	Q8IX90	1.987623815535855e-10
AP_000338	Q9UDR5	8.255106109800181e-08
AAD03089	O14709	1.0
YP_010113257	Q9BYT3	4.738660019931729e-10
YP_008520221	Q9NZI2	6.443836575442674e-09
CAP08132	Q9H2J7	0.004421471618115902
YP_010113263	Q9BSU1	5.045200923703419e-10
YP_010097097	P20827	2.369595630824506e-10
NP_570296	Q16827	1.0
AP_000615	Q8TCU5	1.0
AP_000635	A8MYU2	1.0
AEV55033	Q5SRH9	3.1813954137760447e-07
YP_009825002	Q8WXC3	1.213100233599107e-07
ACN89766	Q8IWF2	0.0004133926995564252
YP_005296373	Q86VQ0	8.778289338806644e-05
YP_214085	Q16653	7.072688246699543e-13
YP_009344858	Q8N475	9.011480273102279e-08
YP_068165	Q8NEL9	1.865304511738941e-06
YP_009241384	P46663	3.34206299050502e-16
AIY35104	Q9ULA0	6.65704025237801e-09
YP_010113335	Q49AM1	0.006699193734675646
AAD21378	Q70YC5	8.766529724368866e-10
YP_009552781	P16157	1.0
YP_009703059	Q9BT17	0.0003006166371051222
ACN89726	Q16827	1.0
YP_009551344	P03999	5.54034240707324e-09
YP_068347	Q8NFW5	1.2714083368337015e-06
AEV55046	Q07108	6.010698683163495e-15
AKA44548	Q13519	1.099137952420915e-19
YP_010097100	Q96QS3	1.6093366639324813e-08
YP_214041	Q9NQZ7	3.689860363920161e-07
AP_000349	Q5TF21	0.00017797696636989713
NP_108671	Q8NFG4	2.172273752876208e-06
YP_009203	P49961	4.875352205280237e-11
YP_010771317	Q5T1V6	3.5116194339934736e-05
YP_214009	P25021	1.4235279024639038e-22
YP_009344915	Q8NEW7	2.0228992634631349e-13
YP_009480532	P49815	1.0
AAD21360	O43916	4.096514238938198e-09
YP_010097075	Q9UJ70	0.0015773404156789184
YP_009344865	Q7Z3Z4	4.74397918951569e-13
AP_000611	Q9BV40	6.5032809527603395e-15
YP_004857845	Q9NYL4	3.7590446049441033e-16
YP_001033939	Q8NFG4	0.0004381756589282304
YP_009344938	P07949	1.0
YP_004123740	P37059	0.23077094554901123
AP_000627	Q9NQI0	0.2873440682888031
