human_ids,virus_ids,scores
P78540,YP_008520224.1,0.9534005522727966
P08697,AP_000253.1,0.9534460306167603
P0C869,YP_007518076.1,0.9378522038459778
P04746,ACN89765.1,0.9654121398925781
Q5XPI4,BAA82914.1,0.9339877367019653
Q68D85,YP_001033944.1,0.9404335618019104
P07585,YP_009703189.1,0.8802576661109924
Q6UX65,AFD22095.1,0.9721871018409729
Q9NVR0,NP_570233.1,0.9774966239929199
Q6UXG3,AP_000252.1,0.9804471731185913
Q9BUV0,AKA97942.1,0.9857116341590881
Q9H967,YP_009508491.1,0.9434540867805481
Q9HCE3,YP_009252245.1,0.8284956812858582
Q8N6M0,YP_214169.1,0.9762086868286133
Q8TBZ6,ADW08944.1,0.9436256885528564
Q92750,YP_009111407.1,0.8360906839370728
P11912,YP_010097654.1,0.9852466583251953
Q86SH4,CAP08206.1,0.9395478367805481
F8VTS6,YP_009344843.1,0.9688290357589722
Q8WWX0,AFD21930.1,0.9843716025352478
Q9BV36,YP_067925.1,0.9167940616607666
Q02833,NP_758524.1,0.5838980674743652
Q04671,YP_010113369.1,0.9681771397590637
Q9UQV4,CAP08076.1,0.9767434597015381
P42898,YP_005296336.1,0.9188137650489807
Q8IYU8,AFD22093.1,0.8954464793205261
Q96PY5,YP_009344861.1,0.852986752986908
Q9NV58,YP_003896054.1,0.974553108215332
Q9ULD8,ACN89746.1,0.9829269051551819
Q9BUV0,YP_068128.1,0.9907817244529724
Q96S21,YP_214108.1,0.9332729578018188
P10645,YP_068388.1,0.9026842713356018
Q99619,AFD22122.1,0.9765225648880005
Q8NBF1,YP_010113333.1,0.9855168461799622
P34969,YP_009703171.1,0.9952664375305176
P47813,YP_010097662.1,0.9036378264427185
Q6UXG3,YP_214162.1,0.9674046039581299
P05093,AP_000355.1,0.9590684175491333
Q9NTZ6,YP_009140479.1,0.9588220119476318
P40126,YP_009126906.1,0.9655978083610535
Q6VB84,YP_009344905.1,0.9924036264419556
Q9C0B1,AAD21390.1,0.9467827677726746
A6NLU0,YP_010113341.1,0.9736325740814209
Q96PF2,YP_068107.1,0.9820660948753357
Q9NXS3,YP_010097076.1,0.9872106313705444
Q96NM4,YP_010097677.1,0.97385174036026
P60002,CAP08176.1,0.9408422708511353
Q9UL52,CAZ86710.1,0.9297781586647034
O95865,AP_000348.1,0.9749836325645447
A6NLU0,CAP08141.1,0.9459736943244934
P24855,YP_209239.1,0.9877579212188721
Q9HBX9,AAB03092.1,0.8912558555603027
O15015,YP_009703156.1,0.8835482001304626
Q9NWZ5,ABL74443.1,0.9821630120277405
Q6ZWH5,YP_005296348.1,0.9571070671081543
Q9UL58,NP_066913.1,0.6667760014533997
P82094,YP_068173.1,0.904703676700592
O60566,YP_004013958.1,0.9234320521354675
Q86UQ0,YP_009703154.1,0.9463781714439392
P04054,YP_009667149.1,0.9684959053993225
Q9NWA0,YP_010097126.1,0.9918395280838013
P11230,YP_009021566.1,0.9946139454841614
Q9BXN1,CAP08187.1,0.9526579976081848
Q8N6M0,YP_004869648.1,0.9524299502372742
Q86SG2,YP_214103.1,0.8807723522186279
P21802,AAW02836.1,0.9785888195037842
Q9BPY8,YP_182345.1,0.9393702149391174
Q9P0W8,YP_338075.1,0.9080538749694824
O60826,YP_010113411.1,0.9693657159805298
Q68CJ9,YP_067933.1,0.9626356363296509
P78424,YP_007518091.1,0.9551101326942444
Q7Z3Q1,YP_214107.1,0.9896502494812012
P06858,YP_068101.1,0.9425774812698364
O95936,AFD21943.1,0.8898634910583496
Q92833,NP_108673.1,0.9459105134010315
O94955,CAP08197.1,0.9354047775268555
Q5S007,YP_004857846.1,0.8950963020324707
P08138,YP_007195264.1,0.9922526478767395
Q99679,AFD21996.1,0.9958831071853638
Q96S21,YP_001285935.1,0.9616959095001221
P60002,AEO37428.1,0.9300492405891418
Q15528,YP_010097095.1,0.9698343873023987
Q9ULD8,CAP08177.1,0.9682914614677429
Q96BD6,AAT70774.1,0.9925957322120667
P02655,AEV55069.1,0.9780946373939514
Q96N20,ACQ44562.1,0.9217779636383057
P20800,YP_214069.1,0.9837018251419067
Q9P0U1,YP_068271.1,0.9601362943649292
O75437,YP_001033964.1,0.33782199025154114
P05089,CAZ86714.1,0.9829326868057251
Q9H1C3,AEV54999.1,0.9876413941383362
Q86TJ2,AIY35094.1,0.9581753015518188
O94919,AEV55045.1,0.9844691157341003
Q6PJQ5,YP_010113417.1,0.9563838243484497
Q9Y312,AAT95220.1,0.946989893913269
Q53SF7,CAP08073.1,0.9112722277641296
P48681,CAP08100.1,0.3027864694595337
Q68CL5,AGA15831.1,0.9700236320495605
Q9Y2W3,AFD22009.1,0.9916900396347046
P14151,YP_004123733.1,0.9571196436882019
Q8WXH4,CAP08107.1,0.9716063141822815
Q9UFW8,YP_010113413.1,0.9174395799636841
O95843,BAA82939.1,0.5841997861862183
P11230,YP_009252286.1,0.9978971481323242
Q9BXW7,YP_009505549.1,0.9772105813026428
Q9Y6C5,YP_008520244.1,0.9395295977592468
Q6W5P4,YP_010113285.1,0.9900534749031067
Q9UID6,YP_005296235.1,0.9726706147193909
Q8WWN9,YP_068209.1,0.883708119392395
P01303,YP_008439208.1,0.9849392175674438
P04201,YP_008493007.1,0.9922796487808228
P29460,YP_004346914.1,0.9431109428405762
O60637,YP_009010976.1,0.9820957183837891
Q9C0B0,YP_214141.1,0.9022711515426636
Q14585,YP_007518093.1,0.7399888634681702
Q9BXW7,AEP82748.1,0.983379065990448
Q9Y5X5,AAD21383.1,0.9869976043701172
O43281,YP_004869647.1,0.9332332611083984
Q15653,YP_010097091.1,0.987191915512085
O00358,NP_044186.1,0.9740023612976074
Q02833,AAC64688.1,0.7064039707183838
Q9BWX1,YP_182386.2,0.9685348272323608
Q7Z7A3,AEF12605.1,0.9468865394592285
Q9BPY8,YP_068359.1,0.9049746990203857
Q5VV16,YP_009703115.1,0.9903473854064941
Q6UX65,YP_004895384.1,0.9585959315299988
P23582,YP_010113300.1,0.9508989453315735
Q96GU1,YP_009140481.1,0.9037132263183594
P43630,YP_009021875.1,0.9939056038856506
Q86XS8,YP_214075.1,0.9871627688407898
P42898,YP_009508866.1,0.8727665543556213
Q5D862,YP_010097082.1,0.851429283618927
Q9UQN3,YP_010113293.1,0.9133320450782776
Q92482,AFD21879.1,0.9956564903259277
Q6PIZ9,YP_008136237.1,0.977185070514679
Q13609,AFD21912.1,0.9910927414894104
Q9NVC6,YP_007518457.1,0.8811056613922119
Q12950,YP_004123756.1,0.9655728340148926
Q8N2I9,YP_009109587.1,0.938782274723053
Q9BW83,NP_043519.1,0.9245078563690186
Q8IW41,NP_066882.1,0.9725446701049805
O14788,AP_000347.1,0.9911472201347351
Q9P2J3,AFD21898.1,0.9840478301048279
Q15697,YP_214040.1,0.9000996351242065
Q9UEW8,YP_009010977.1,0.9433300495147705
Q96H55,YP_067921.1,0.927638828754425
Q7RTY8,YP_009054992.1,0.9531044960021973
Q7Z4K8,YP_005296369.1,0.9767731428146362
Q5SXM1,AP_000069.1,0.25692102313041687
Q12918,YP_009109588.1,0.9875491857528687
Q8N743,YP_008492956.1,0.9909541010856628
Q9NWA0,CAP08202.1,0.9835438132286072
Q86XT2,NP_047408.1,0.9134773015975952
Q9HAY6,YP_007518456.1,0.9809494614601135
P43626,YP_068238.1,0.9927329421043396
Q4KMZ8,YP_007518085.1,0.9916700124740601
Q8N9A8,YP_164632.1,0.9947618842124939
Q2Q1W2,YP_010113278.1,0.9689010977745056
Q68D85,CAP08075.1,0.9259963035583496
Q9UQ53,NP_570797.1,0.9534589648246765
A0A0K0K1A5,YP_009243644.1,0.8432301878929138
P52823,YP_067928.1,0.9852203130722046
Q9UM82,YP_006331070.1,0.9005441069602966
Q86UQ0,YP_001033952.1,0.9269501566886902
Q6PKX4,AFD22057.1,0.9860666394233704
Q5VTT5,YP_009553629.1,0.8264923691749573
Q4ZG55,BAA82916.1,0.11655667424201965
Q7RTS1,YP_001331030.1,0.8724638223648071
Q8WXI2,YP_007985658.1,0.9310729503631592
Q9NQC8,YP_009252264.1,0.9042860865592957
O14602,YP_009505667.1,0.9207836389541626
Q7Z713,AFD21992.1,0.9812691807746887
P01270,AEV54995.1,0.8909037709236145
P55061,NP_066850.1,0.9933106899261475
Q9NZU5,YP_010086825.1,0.8947100043296814
Q3SY17,AEV55053.1,0.9852310419082642
Q86T24,YP_009505471.1,0.9386726021766663
Q5VTE6,YP_214128.1,0.9970391988754272
Q92482,NP_758523.1,0.9936125874519348
P29460,YP_009054990.1,0.8954659104347229
Q8IW41,NP_570286.1,0.9748172760009766
Q6BDS2,AIY35079.1,0.8716462850570679
Q9BUG6,YP_214102.1,0.8115878105163574
O95897,YP_009046824.1,0.9285988211631775
O14788,YP_004346912.1,0.9930122494697571
Q68CZ1,AP_000632.1,0.7933152914047241
Q6VB84,AEF12615.1,0.9874442219734192
Q9HBX9,CAP08145.1,0.9348605275154114
Q9C0H5,YP_214063.1,0.9602597951889038
Q6W5P4,YP_214122.1,0.9833659529685974
Q9NXK8,YP_009824981.1,0.9905532598495483
Q9BPY8,YP_007518088.1,0.9597818851470947
P20749,YP_006331068.1,0.9726534485816956
Q5D862,AFD21889.1,0.8205278515815735
Q8N6M5,NP_570788.1,0.974726140499115
Q9UBK7,YP_005296209.1,0.9842435121536255
P24347,YP_009825004.1,0.9783985018730164
P21810,YP_214043.1,0.9818823933601379
Q92805,AAT70778.1,0.9980767965316772
P61587,YP_068095.1,0.9469391107559204
Q9UK97,YP_005296300.1,0.9735367894172668
O43613,NP_015544.1,0.9980130195617676
Q9UIF8,YP_005296372.1,0.8426026105880737
O95751,AAD21337.1,0.981028139591217
Q4L235,YP_010097702.1,0.9390293955802917
P0C0E4,YP_009505800.1,0.9777503609657288
O00358,YP_003896051.1,0.9760309457778931
P07585,YP_009551572.1,0.8545407652854919
O75679,YP_009703167.1,0.9202802777290344
Q68CQ7,CAP08140.1,0.9485812783241272
Q9UID6,YP_010113297.1,0.968212902545929
P01270,AFV77577.1,0.9192614555358887
Q86SP6,YP_001033972.1,0.9563120603561401
Q15935,YP_068248.1,0.6265213489532471
O76087,YP_010097672.1,0.9288832545280457
Q96C55,YP_002905326.1,0.9368147253990173
P58499,CAP08046.1,0.9644531607627869
Q9C0F0,YP_214072.1,0.9249317049980164
O75771,AFD22126.1,0.9956627488136292
P20800,YP_009825000.1,0.9896326065063477
Q7Z7M1,CAP08185.1,0.9895639419555664
Q14314,YP_005086951.1,0.8613021969795227
Q9H6U6,YP_010113262.1,0.974934995174408
Q5JUW0,YP_068368.1,0.9941258430480957
Q86UQ0,AAD21386.1,0.8909955620765686
Q96ET8,ACQ44564.1,0.9870221018791199
Q9H628,YP_068147.1,0.9604606032371521
A8MVJ9,YP_001331028.1,0.9598549008369446
Q9H9J4,AFD22116.1,0.8941054344177246
Q5GLZ8,YP_009252300.1,0.9304710626602173
P21554,NP_570279.1,0.995650589466095
Q5VTT5,AAD21391.1,0.7677208781242371
O14656,AFD21953.1,0.9908784031867981
Q9H4I9,YP_009508494.1,0.9732114672660828
Q5VTT5,NP_570305.1,0.7967308759689331
Q8N2I9,AFV77575.1,0.8963646292686462
Q5GLZ8,NP_040334.1,0.8313202857971191
Q9HCD6,YP_009140486.1,0.9714064002037048
P22455,YP_009703153.1,0.9478798508644104
Q9H1C3,AEO37427.1,0.9778574705123901
Q8NEC7,BAA82946.1,0.9601442217826843
Q4ZG55,YP_001294936.1,0.10100783407688141
P12694,CAP08130.1,0.9837126731872559
O00744,YP_068348.1,0.8870416879653931
O14788,YP_010097697.1,0.9951123595237732
Q9BX97,CAP08099.1,0.961180567741394
Q8NEE6,CAP08059.1,0.9481691718101501
P00540,YP_004869644.1,0.9770144820213318
Q96L42,YP_010097089.1,0.9140800833702087
Q9NQS7,YP_214155.1,0.7994192838668823
Q9NTZ6,YP_009703209.1,0.960686206817627
Q5SWA1,YP_009344844.1,0.9608443379402161
Q14CZ7,NP_570804.1,0.8124207258224487
Q9NVC6,AFD22149.1,0.9019596576690674
Q99679,AAD21374.1,0.9950504899024963
Q9BXN1,YP_010086826.1,0.9448997378349304
Q9Y2D4,YP_010113339.1,0.8546706438064575
Q8TC57,CAZ86701.1,0.9641188383102417
Q3ZCQ2,NP_066867.1,0.8840879201889038
P07992,YP_009505472.1,0.9720313549041748
O00358,AFD22107.1,0.9768171906471252
Q9H0E3,YP_010097686.1,0.9374768137931824
Q9P2D3,YP_009703172.1,0.9426758289337158
Q9P2F9,YP_068322.1,0.5182068347930908
P55061,YP_009703208.1,0.994674801826477
P31152,YP_010771318.1,0.9674422144889832
Q86SP6,YP_214148.1,0.9759625792503357
Q9H3N8,AFD22051.1,0.9945546388626099
Q9Y6I7,YP_004346939.1,0.9887052178382874
Q14330,AEF12616.1,0.9897449612617493
O95972,YP_009130673.1,0.9749969840049744
Q68DK7,NP_570203.1,0.9505829215049744
Q8TD22,AFD21920.1,0.9755606651306152
Q86T24,NP_066875.1,0.9272319674491882
Q9NZU5,AEV55078.1,0.866261899471283
Q96QA5,AEV55031.1,0.900390625
P17213,YP_068361.1,0.9666085839271545
P62256,NP_570819.1,0.9156186580657959
Q9Y5Y7,YP_004895373.1,0.9413902759552002
Q9Y2D4,ACN89694.1,0.8965241312980652
Q15935,AFD22061.1,0.7250620722770691
Q70EL2,AFD22159.1,0.9528151154518127
P24347,YP_009703192.1,0.9714368581771851
P0C0E4,NP_598366.1,0.9771153926849365
Q16650,YP_010097094.1,0.9242427945137024
O60224,YP_007518095.1,0.9660553336143494
Q8N680,AFD21986.1,0.9736478328704834
P08174,YP_008492981.1,0.9837552309036255
Q9H3N8,YP_004346936.1,0.9960938096046448
O60826,ADI60258.1,0.9313580393791199
Q75N03,AIY35064.1,0.9849845170974731
Q9H7Z6,YP_009219.1,0.9760782718658447
Q9UNT1,YP_067931.1,0.983458399772644
P46091,YP_010113308.1,0.993537962436676
P09917,YP_009344909.1,0.8963525891304016
Q9BYP7,YP_214064.1,0.8326447010040283
Q9H2K8,YP_068008.1,0.8173906207084656
Q8WXD0,YP_008492995.1,0.950269877910614
Q04671,YP_009703054.1,0.971583902835846
Q5D0E6,YP_068157.1,0.9710981249809265
O95897,YP_009344902.1,0.9487731456756592
Q5D862,YP_007985659.1,0.9118162393569946
Q32M78,CAP08149.1,0.8586963415145874
Q92482,YP_009552784.1,0.997521698474884
Q8TD17,YP_068149.1,0.8614209890365601
Q8WWX0,CAP08160.1,0.9546874165534973
Q02223,YP_008493005.1,0.9829180836677551
Q8N6M0,YP_214036.1,0.957436203956604
Q13609,YP_068187.1,0.9918385148048401
Q03112,YP_068344.1,0.8256291151046753
Q5VV16,AEV54972.1,0.9941951632499695
Q9Y5Y7,AFD22155.1,0.9608238339424133
Q9C0D4,YP_009198.1,0.8369688987731934
P08697,YP_004869643.1,0.951298713684082
Q8N972,YP_003896057.1,0.4695081412792206
Q9NXS3,YP_067922.1,0.9871305823326111
Q9NU02,YP_009109598.1,0.9601007699966431
Q96EN8,YP_010097058.1,0.9741615056991577
P51617,YP_010113377.1,0.9761748313903809
P0C869,YP_005296280.1,0.9470369219779968
Q8NBJ4,AEZ53135.1,0.9312705993652344
G9CGD6,YP_010113376.1,0.7980968356132507
P35858,YP_010097096.1,0.9202449917793274
A6NF36,YP_004013956.1,0.8670516014099121
O60240,YP_006488613.1,0.9693664908409119
Q9C0I1,YP_005296284.1,0.9607349038124084
Q96PJ5,YP_008492958.1,0.9732099175453186
P29460,AAG36979.1,0.8818936944007874
Q5VV16,AFD22074.1,0.9899453520774841
Q969D9,AFD21895.1,0.9757130146026611
Q02833,YP_214121.1,0.7610251903533936
Q7Z2Z2,AAT95216.1,0.8871866464614868
O95843,YP_214023.1,0.7144891023635864
O43711,ACA24942.2,0.9291127920150757
Q5D0E6,YP_068286.1,0.9589542746543884
Q8WWX0,YP_010097080.1,0.9771197438240051
Q6ZTR7,YP_004376205.1,0.6113764643669128
P34969,YP_182336.1,0.9924653768539429
Q6BDS2,YP_010097679.1,0.8898208141326904
P51617,AGF85785.1,0.949664294719696
Q8NFT6,YP_182350.1,0.9644562602043152
Q9BT76,YP_009252291.1,0.9847337603569031
Q02833,YP_009344832.1,0.7572267651557922
Q52LW3,YP_009344869.1,0.8904306888580322
A5D8V6,YP_005086950.1,0.8121106624603271
Q9C0E2,YP_068151.1,0.9555483460426331
Q99999,AFD22042.1,0.9723697900772095
O60500,CAP08175.1,0.9562457799911499
Q5XPI4,CAP08112.1,0.9163174629211426
Q9GZN7,YP_214154.1,0.9409691095352173
A5D8V6,NP_570805.1,0.8578891158103943
A0AVK6,YP_009505578.1,0.9441927671432495
Q9Y2M5,YP_009227129.1,0.986862063407898
Q9UQQ1,AFD21977.1,0.9678777456283569
P14151,YP_067980.1,0.963522732257843
P16150,YP_009140487.1,0.9557439684867859
Q9Y4C4,AFD22089.1,0.9656941890716553
P24855,YP_005296190.1,0.9839366674423218
Q9Y6I7,AFD21960.1,0.9952774047851562
Q9HA77,YP_009344862.1,0.9726162552833557
Q8NBF1,YP_009703090.1,0.9832531809806824
Q8NFT6,YP_068308.1,0.9628587961196899
Q96LU5,YP_009344893.1,0.9704614877700806
Q8TER5,CAP08109.1,0.9527190327644348
Q9UQF0,AAC64685.1,0.9681434631347656
Q5TGY3,CAP08191.1,0.92527836561203
Q96PJ5,YP_009408611.1,0.9783676266670227
Q5JT82,CAP08194.1,0.9778192639350891
Q7Z2Q7,YP_068213.1,0.9604694843292236
P15428,YP_010097700.1,0.9594820737838745
Q9P2G4,YP_010086823.1,0.8882879614830017
Q96LW4,CAP08085.1,0.9770922064781189
Q9BT76,AER30024.1,0.9778557419776917
Q01459,AP_000365.1,0.9901360869407654
Q9ULI3,YP_214010.1,0.7954180836677551
F8VTS6,AAG36982.1,0.9401848912239075
Q03924,YP_068354.1,0.34439700841903687
Q9H6J7,YP_009513025.1,0.9423003196716309
P48382,ACN89717.1,0.9808025360107422
Q9UM21,YP_182382.1,0.9526743292808533
Q9Y2W3,YP_010097063.1,0.9954630732536316
Q9Y251,CAP08201.1,0.9444904327392578
O95747,YP_009553275.1,0.9476089477539062
Q96NL3,AEV54976.1,0.8543999195098877
P23434,CAP08195.1,0.9480000734329224
Q5JT82,YP_004680224.1,0.9686402082443237
Q9UQ05,YP_068208.1,0.9801299571990967
P22455,AP_000356.1,0.9389235973358154
Q8IW41,YP_182404.1,0.9298111200332642
Q6P6B7,ACU27450.1,0.9667659401893616
Q9NP08,AP_000610.1,0.9658275246620178
Q9NXK8,AID54959.1,0.986617386341095
Q5SWA1,NP_040833.1,0.9721059203147888
Q99706,YP_009703056.1,0.9934258460998535
Q86XT2,YP_009408613.1,0.9089272022247314
Q5EBN2,YP_068252.1,0.8034278750419617
Q9H706,YP_214156.1,0.9629545211791992
Q9Y5W3,YP_067935.1,0.963701605796814
Q5D0E6,YP_010097060.1,0.9721047878265381
P01303,YP_009667152.1,0.9918613433837891
Q969D9,YP_010113416.1,0.976346492767334
O43464,YP_009505553.1,0.9657422304153442
Q12950,YP_009703128.1,0.9867507815361023
P00540,YP_068250.1,0.9840022325515747
Q9Y5X9,YP_008136238.1,0.9805655479431152
Q6P9F5,NP_044207.1,0.7492406368255615
Q6ZMT9,NP_015542.1,0.9491029977798462
Q9NWA0,BAA82919.1,0.9868403673171997
O94769,AEV55015.1,0.970874011516571
P05089,YP_068152.1,0.9754098653793335
Q86UA1,YP_009046825.1,0.9163503050804138
Q17RM4,YP_010097641.1,0.9170961380004883
Q16647,YP_008492949.1,0.9373385310173035
Q6W5P4,AEV54964.1,0.9942504167556763
P43630,AIB07797.1,0.9944263696670532
Q9UBK7,YP_009505668.1,0.9766786694526672
P11230,YP_009109579.1,0.9972363114356995
Q9UQK1,YP_010113322.1,0.9916027188301086
P02655,YP_009252228.1,0.9838602542877197
P22607,YP_009094439.1,0.9791719317436218
P05089,YP_068376.1,0.970954954624176
Q9HCC8,YP_005296332.1,0.9938085675239563
Q8TBZ6,YP_007195266.1,0.9693143367767334
Q96DB2,YP_009021238.1,0.9612764716148376
Q8IWL2,CAP08081.1,0.982166588306427
P55347,CAP08147.1,0.9681546688079834
A4D1S0,AAB59901.1,0.9547725915908813
Q96BD6,YP_009552747.1,0.9844754338264465
P49914,YP_009553260.1,0.945778489112854
O95466,NP_570180.1,0.09969966858625412
Q9UQQ1,NP_066846.1,0.9623458385467529
Q9Y5X9,YP_009094438.1,0.9784084558486938
Q13564,BAA82910.1,0.9602752327919006
Q86UQ0,YP_009703152.1,0.9274775981903076
Q9Y2R2,AAD21405.1,0.8810927867889404
P78424,NP_047411.1,0.9432781934738159
Q8IXM6,YP_067965.1,0.9694514274597168
O75635,YP_173328.1,0.9494004249572754
Q9UHG0,YP_717901.1,0.9647626280784607
Q8WXH6,YP_214140.1,0.9402974843978882
Q9HCC8,YP_009552103.1,0.9868495464324951
P05093,YP_001033948.1,0.9509055018424988
O14657,YP_009252294.1,0.9754856824874878
O75564,YP_007985636.1,0.9900426864624023
Q6P2P2,CAP08156.1,0.9698277711868286
P0C672,YP_009344840.1,0.9867566823959351
O43711,YP_009130668.1,0.9566128849983215
Q9NU02,YP_214139.1,0.9276958107948303
O94760,CAP08158.1,0.9854561686515808
P23490,YP_009703205.1,0.8825714588165283
P49842,YP_010113267.1,0.9372299313545227
Q14687,YP_214117.1,0.8786361217498779
Q9Y5W3,YP_009344851.1,0.9580065608024597
Q8N680,YP_009344842.1,0.9844098091125488
Q15723,NP_694827.1,0.968247652053833
Q7RTU1,AFD22139.1,0.9531297087669373
Q49MI3,NP_570289.1,0.9820458292961121
Q9BUV0,YP_001033979.1,0.9894993305206299
Q5VYY1,AIT11904.1,0.9906474947929382
Q6PKX4,ADI60259.1,0.9709190130233765
O75937,AIB07804.1,0.8824182748794556
Q8NEA6,YP_009252299.1,0.9476150870323181
Q8TD17,YP_008520248.1,0.9279178977012634
Q9H1J1,YP_010113359.1,0.9873598217964172
P52198,YP_005296193.1,0.9731417894363403
Q9BYE9,YP_068310.1,0.9706563353538513
P47813,AFD21964.1,0.9336686730384827
P0C869,AEV55003.1,0.9351180195808411
Q9UIL8,AFD21926.1,0.9562414288520813
Q8N8B7,AFD22018.1,0.9778715968132019
O00358,YP_214112.1,0.9714813232421875
Q8IWK6,YP_003587833.1,0.9307506680488586
P10244,YP_010113331.1,0.9598132967948914
Q9NZK5,YP_001034012.1,0.9658401012420654
Q4KMZ8,CAP08209.1,0.9948010444641113
P11912,YP_001033925.1,0.9804850816726685
Q7Z4W1,YP_010097131.1,0.9624422192573547
Q15034,CAP08154.1,0.9694415926933289
P00540,YP_214110.1,0.9867794513702393
A5D8V6,YP_214091.1,0.8923884034156799
P23582,AP_000047.1,0.9081199169158936
Q9C009,YP_009344955.1,0.9371984004974365
Q9P107,NP_570751.1,0.8922803997993469
Q9NPB3,AHM88404.1,0.9778939485549927
P54710,YP_010113347.1,0.9877760410308838
O60566,ACN89731.1,0.9556748270988464
Q8NEP9,YP_010097688.1,0.6478856801986694
A4D1S0,BAA82931.1,0.9678179025650024
P0C869,AID54963.1,0.8861318826675415
Q86UQ0,AIH06861.1,0.9243610501289368
P52198,AEZ53136.1,0.9571872353553772
P13473,YP_214158.1,0.9571611285209656
P20711,YP_068360.1,0.9635763764381409
P05113,YP_009072436.1,0.9440864324569702
Q8NEP9,NP_108674.1,0.6379091739654541
Q9Y2C5,YP_068355.1,0.9839464426040649
Q12951,YP_004857842.1,0.941586971282959
Q96NM4,YP_009553261.1,0.9510118961334229
Q8NBF1,YP_009252283.1,0.984308660030365
Q8N9R8,YP_004895380.1,0.9749540686607361
P78333,YP_010113409.1,0.9509970545768738
Q96NL3,YP_010113282.1,0.8325717449188232
Q9H9Z2,CAZ86705.1,0.9757768511772156
Q9NZU5,YP_001285934.1,0.9034616351127625
Q969D9,NP_057935.1,0.9428699016571045
Q6UXV1,YP_009344918.1,0.9586164355278015
P20711,YP_010097649.1,0.9867464900016785
Q96IZ5,NP_040837.1,0.9752910733222961
Q7Z3Q1,YP_008520232.1,0.9862390160560608
O95865,YP_214119.1,0.9805057644844055
Q6UXG3,YP_214168.1,0.9726241230964661
Q9C0D5,AAB86913.1,0.8984532952308655
Q9BYP7,YP_001033928.2,0.7975248694419861
Q13145,CAP08169.1,0.9219453930854797
A8MVJ9,YP_067914.1,0.9725691080093384
Q9Y2W3,AIB07811.1,0.9923155307769775
P07204,AFD22029.1,0.9786792397499084
Q15546,CAP08165.1,0.9812695980072021
P49758,YP_008492987.1,0.9182888269424438
P23582,CAP08208.1,0.944725513458252
Q7Z3Q1,YP_008888533.1,0.9812663793563843
Q9C0B1,AFD22025.1,0.9714601635932922
Q6IQ49,YP_009344926.1,0.9272412657737732
O15117,YP_182367.1,0.13773904740810394
P01303,YP_009507386.1,0.9852426052093506
Q9C056,YP_001648800.1,0.9774307608604431
O00358,YP_010113356.1,0.9834127426147461
P05089,AIB07789.1,0.9738295674324036
Q9H7N4,YP_068123.1,0.9339966773986816
Q8N743,NP_570800.1,0.9818227291107178
Q969D9,AEV54983.1,0.9784422516822815
O60637,NP_066855.1,0.9879215955734253
Q7Z713,YP_009703206.1,0.9829550385475159
Q9NRR4,NP_056775.1,0.8664701581001282
Q2QD12,YP_010113403.1,0.9410186409950256
Q86TJ2,YP_010097678.1,0.9613203406333923
Q8N119,YP_182342.1,0.9813909530639648
P78540,YP_008520224.1,0.9534005522727966
P08697,AP_000253.1,0.9534460306167603
P0C869,YP_007518076.1,0.9378522038459778
P04746,ACN89765.1,0.9654121398925781
Q5XPI4,BAA82914.1,0.9339877367019653
Q68D85,YP_001033944.1,0.9404335618019104
P07585,YP_009703189.1,0.8802576661109924
Q6UX65,AFD22095.1,0.9721871018409729
Q9NVR0,NP_570233.1,0.9774966239929199
Q6UXG3,AP_000252.1,0.9804471731185913
Q9BUV0,AKA97942.1,0.9857116341590881
Q9H967,YP_009508491.1,0.9434540867805481
Q9HCE3,YP_009252245.1,0.8284956812858582
Q8N6M0,YP_214169.1,0.9762086868286133
Q8TBZ6,ADW08944.1,0.9436256885528564
Q92750,YP_009111407.1,0.8360906839370728
P11912,YP_010097654.1,0.9852466583251953
Q86SH4,CAP08206.1,0.9395478367805481
F8VTS6,YP_009344843.1,0.9688290357589722
Q8WWX0,AFD21930.1,0.9843716025352478
Q9BV36,YP_067925.1,0.9167940616607666
Q02833,NP_758524.1,0.5838980674743652
Q04671,YP_010113369.1,0.9681771397590637
Q9UQV4,CAP08076.1,0.9767434597015381
P42898,YP_005296336.1,0.9188137650489807
Q8IYU8,AFD22093.1,0.8954464793205261
Q96PY5,YP_009344861.1,0.852986752986908
Q9NV58,YP_003896054.1,0.974553108215332
Q9ULD8,ACN89746.1,0.9829269051551819
Q9BUV0,YP_068128.1,0.9907817244529724
Q96S21,YP_214108.1,0.9332729578018188
P10645,YP_068388.1,0.9026842713356018
Q99619,AFD22122.1,0.9765225648880005
Q8NBF1,YP_010113333.1,0.9855168461799622
P34969,YP_009703171.1,0.9952664375305176
P47813,YP_010097662.1,0.9036378264427185
Q6UXG3,YP_214162.1,0.9674046039581299
P05093,AP_000355.1,0.9590684175491333
Q9NTZ6,YP_009140479.1,0.9588220119476318
P40126,YP_009126906.1,0.9655978083610535
Q6VB84,YP_009344905.1,0.9924036264419556
Q9C0B1,AAD21390.1,0.9467827677726746
A6NLU0,YP_010113341.1,0.9736325740814209
Q96PF2,YP_068107.1,0.9820660948753357
Q9NXS3,YP_010097076.1,0.9872106313705444
Q96NM4,YP_010097677.1,0.97385174036026
P60002,CAP08176.1,0.9408422708511353
Q9UL52,CAZ86710.1,0.9297781586647034
O95865,AP_000348.1,0.9749836325645447
A6NLU0,CAP08141.1,0.9459736943244934
P24855,YP_209239.1,0.9877579212188721
